date,year,month,period,electric_power_bcfd,industrial_bcfd,residential_bcfd,commercial_bcfd,total_bcfd,electric_power_share_pct,industrial_share_pct,residential_cents_kwh,commercial_cents_kwh,industrial_cents_kwh,gas_share_pct,coal_share_pct,nuclear_share_pct,renewable_share_pct,gas_rigs,oil_rigs,total_rigs,ercot_wholesale_mwh,caiso_wholesale_mwh,henry_hub_mmbtu,net_exports_bcfd,lng_exports_bcfd,is_net_exporter
2003-06-01,2003,6,2003-06,14.12444876783398,19.58041504539559,5.105512321660182,4.354798962386511,44.36994163424124,31.833372430974396,44.1299094030923,9.25,8.44,5.28,16.56647247310473,49.372601600654974,19.52599863962101,9.043107969779207,465,728,1193,,,,-9.386301369863014,0.0,False
2003-07-01,2003,7,2003-07,19.77751976904732,20.962909501694494,3.973390234718212,4.138446090121752,50.22229195431153,39.3799625613252,41.74024857480613,9.21,8.55,5.54,20.54997054589652,48.57217857934132,18.604030144014608,6.906829812974791,485,752,1237,,,,-9.386301369863014,0.0,False
2003-08-01,2003,8,2003-08,21.448255303125396,21.223547131919165,3.635370904983055,4.105340780720472,51.82565583029999,41.38540064665352,40.95181583695613,9.22,8.46,5.48,21.803597661314207,48.53952379128143,18.07777053133237,6.246315260296666,498,772,1270,,,,-9.386301369863014,0.0,False
2003-09-01,2003,9,2003-09,15.191634241245136,21.286835278858625,4.170590142671855,4.412710765239948,46.32146562905318,32.796100112421364,45.95458064588387,8.92,8.15,5.19,18.28642683413456,51.03431366975567,19.67708231060716,6.013379512758879,512,788,1300,,,,-9.386301369863014,0.0,False
2003-10-01,2003,10,2003-10,12.828448600476968,21.770835948286685,7.266160411698255,5.545594326597214,48.738201330488266,26.321136706479376,44.66893597623985,8.85,8.09,5.07,16.89509401081466,51.94055466995663,19.5657639862496,6.311847529002593,522,802,1324,,,,-9.386301369863014,0.0,False
2003-11-01,2003,11,2003-11,11.288229571984436,22.29653047989624,13.413197146562906,8.309338521400779,56.86258106355383,19.85177134215536,39.21125292391491,8.72,7.85,4.86,15.21751754260314,53.11879043778074,20.008956287834398,6.946304248144064,528,812,1340,,,,-9.386301369863014,0.0,False
2003-12-01,2003,12,2003-12,10.53752981046818,23.192261830048952,23.176729007154517,12.164145851638006,71.0323522028367,14.834831571363,32.65027992290357,8.3,7.7,4.87,13.276301830650668,53.15100230664801,20.686086001516585,7.583643689801055,525,805,1330,,,,-9.386301369863014,0.0,False
2004-01-01,2004,1,2004-01,11.340561064390611,24.30218400903728,30.215576754110703,15.900558554035396,83.96617296347434,13.506106881069602,28.942826797178,8.24,7.7,5.01,13.924103601916874,52.130919125755725,20.43198773419905,6.924156241247969,518,795,1313,,,,-9.482191780821918,0.0,False
2004-02-01,2004,2,2004-02,12.52737152824366,24.70558835368308,28.761907956527576,16.021300147591575,84.23108144371393,14.872623399255383,29.330726770013264,8.33,7.85,5.04,16.011164968722102,51.38829662907379,20.39645139704401,6.98296223965497,512,788,1300,,,,-9.482191780821918,0.0,False
2004-03-01,2004,3,2004-03,11.773660097903852,22.66088238985817,18.55867955315677,11.205221538847749,65.9257248650684,17.85897708671578,34.37335340072283,8.62,7.92,5.04,16.12669569051082,49.96190932877745,20.493082012683463,7.855403020776082,510,785,1295,,,,-9.482191780821918,0.0,False
2004-04-01,2004,4,2004-04,12.624124513618677,21.965953307393,12.310051880674449,8.208268482490272,56.587905317769135,22.30887403010937,38.81739955568824,8.93,7.89,5.09,17.835215985671077,48.68908246484013,20.174928522901,7.654095563570423,518,795,1313,,,,-9.482191780821918,0.0,False
2004-05-01,2004,5,2004-05,15.22260574871344,20.71702020835948,6.704060499560688,5.428078323082716,49.36120873603615,30.839207828393757,41.97024493291029,9.07,7.99,5.18,18.94488304835675,47.96146703658999,19.829360291366157,7.881704609528367,528,812,1340,,,,-9.482191780821918,0.0,False
2004-06-01,2004,6,2004-06,16.476653696498055,21.17902075226977,4.69795719844358,4.500194552529183,48.10907911802853,34.24853270642536,44.02291862687741,9.29,8.49,5.46,18.744846708329064,48.57987683454312,19.62822421347519,7.748068059231191,545,835,1380,,,,-9.482191780821918,0.0,False
2004-07-01,2004,7,2004-07,19.656112714949163,20.82314547508473,3.918727249905861,4.037561189908372,49.734310279904605,39.522238479481466,41.86877300176096,9.36,8.63,5.63,21.013347896050902,48.09874760070095,19.07473995623613,6.51012155534255,562,858,1420,,,,-9.482191780821918,0.0,False
2004-08-01,2004,8,2004-08,19.22213505711058,21.20327601355592,3.759539349817999,4.037341533827036,49.51556420233463,38.82038984462237,42.82143676463692,9.5,8.7,5.65,21.12172721190968,48.36114653100216,19.289075220448623,6.165343512799593,578,878,1456,,,,-9.482191780821918,0.0,False
2004-09-01,2004,9,2004-09,17.167315175097276,21.30285343709468,4.05071335927367,4.282036316472114,48.05933852140078,35.721080862260905,44.326147825793605,9.39,8.54,5.41,20.217373513011527,48.93982709505818,19.64472475733241,6.458305924420451,590,895,1485,,,,-9.482191780821918,0.0,False
2004-10-01,2004,10,2004-10,13.801964352955943,21.49946654951676,6.791044307769549,5.495857913894816,48.86481737165808,28.2451978649186,43.99784488294555,9.05,8.23,5.25,18.316137995516605,50.44166521863227,20.012900430548093,6.377076331180116,600,908,1508,,,,-9.482191780821918,0.0,False
2004-11-01,2004,11,2004-11,12.197438391699093,22.581647211413745,13.203696498054477,8.311802853437095,57.80791180285344,21.099946376366116,39.063246720320215,8.96,8.04,5.09,16.44913185898894,52.11365096269998,19.51030053346729,7.244123783289319,608,918,1526,,,,-9.482191780821918,0.0,False
2004-12-01,2004,12,2004-12,12.134115727375423,23.61390736789256,22.76901594075561,12.607003891050583,73.0428643153006,16.61232187581893,32.328835388984125,8.58,7.82,5.14,15.005080000134017,51.69067237078384,20.066394405081205,8.010132490936185,600,908,1508,,,,-9.482191780821918,0.0,False
2005-01-01,2005,1,2005-01,12.071984435797663,23.448129785364628,28.001286557047823,14.645569223045062,80.38966988828919,15.016835437405197,29.16808816101439,8.52,7.99,5.23,14.961940318006588,51.58928562659082,20.350881099450472,7.406240746869748,592,898,1490,,,,-9.575342465753426,0.0,False
2005-02-01,2005,2,2005-02,11.483706225680937,23.60321706503613,26.37319344080044,14.312222067815451,77.9247498610339,14.736917662437484,30.28975660124495,8.76,8.19,5.26,15.046086823302916,52.200284554888434,20.417711747331747,7.566604147842757,588,892,1480,,,,-9.575342465753426,0.0,False
2005-03-01,2005,3,2005-03,12.122160160662736,22.079013430400405,21.27585665871721,11.831021714572612,69.21636124011548,17.513431713941557,31.898546867852613,8.87,8.15,5.3,16.347651505684976,51.53833200684221,19.384761578169904,7.728527510563822,592,898,1490,,,,-9.575342465753426,0.0,False
2005-04-01,2005,4,2005-04,12.65752269779507,21.409046692607003,12.456647211413747,7.86822308690013,55.92986381322957,22.6310629685479,38.278381588948086,9.22,8.25,5.31,17.963757035911044,49.41361139921401,19.161331037769312,8.569526150888505,602,912,1514,,,,-9.575342465753426,0.0,False
2005-05-01,2005,5,2005-05,13.272812853018705,19.97473955064641,7.767195933224551,5.452114974268858,47.77874356721477,27.77974442619365,41.80674931844138,9.56,8.41,5.42,17.401649481253394,48.86590823927369,19.9866826296542,9.238208055403083,618,932,1550,,,,-9.575342465753426,0.0,False
2005-06-01,2005,6,2005-06,19.265142671854733,19.79195849546044,4.929312581063554,4.392282749675745,49.74455252918288,38.72814547995531,39.78718772040294,9.79,8.89,5.86,20.797743087074423,48.08376016720294,18.18791141478034,7.883042748052915,638,958,1596,,,,-9.575342465753426,0.0,False
2005-07-01,2005,7,2005-07,24.381825028241494,19.337580017572485,3.8371407054098152,3.911415840341408,52.924846240743065,46.06876875434674,36.53781048245325,9.77,9.0,6.14,24.068035036830867,46.25972054300674,17.667072225901425,6.823737760125427,658,985,1643,,,,-9.575342465753426,0.0,False
2005-08-01,2005,8,2005-08,24.830331366888416,19.47536713945023,3.5333249654826155,3.888006777959081,53.19135182628342,46.681143671590256,36.61378489318047,9.93,9.1,6.2,24.889239106252585,46.32129178386379,17.62765593503327,5.625405617387751,675,1008,1683,,,,-9.575342465753426,0.0,False
2005-09-01,2005,9,2005-09,18.72707522697795,18.179798962386503,3.8346627756160823,4.109306095979248,46.12499999999999,40.60070509913919,39.41419829243688,9.94,9.18,6.17,20.94567511507898,49.014132131498734,19.056421147872054,5.394682578237634,652,978,1630,,,,-9.575342465753426,0.0,False
2005-10-01,2005,10,2005-10,13.64039161541358,18.51073176854525,6.344044182251789,5.085885527802184,44.81696372536714,30.435778066091736,41.30295814320832,9.76,8.91,6.03,17.68054614636287,51.33939918335989,19.3539819418918,6.160032596808103,668,998,1666,,,,-9.575342465753426,0.0,False
2005-11-01,2005,11,2005-11,12.1060635538262,20.00784695201037,12.54944876783398,7.786446173800258,53.93644617380026,22.445052302512924,37.09522664422267,9.76,8.79,5.83,16.150854347822477,51.875081085701765,20.551969178277187,6.8520321720413575,680,1015,1695,,,,-9.575342465753426,0.0,False
2005-12-01,2005,12,2005-12,12.747144470942638,21.04750847244885,24.20098531442199,12.986193046316052,72.99987448223924,17.461871765332965,28.83225296170842,9.27,8.79,5.94,15.510610505934856,51.12457117664558,20.607539898299805,6.886437902108312,672,1005,1677,,,,-9.575342465753426,0.0,False
2006-01-01,2006,1,2006-01,9.990084096899707,21.19254424501067,22.395443705284297,12.4574180996611,67.94489770302498,14.703214567434609,31.19078100262877,9.55,8.87,5.78,13.32903980331286,51.49310688607118,21.88037084731173,9.076988345706546,662,992,1654,,,,-9.334246575342464,0.0,False
2006-02-01,2006,2,2006-02,12.02536131183991,22.428467204002224,24.39827682045581,13.551521678710396,74.49895775430795,16.14165039932325,30.105746281672356,9.8,9.14,5.98,15.425913606395577,51.61045737670544,20.373850639641727,8.68866574566698,658,985,1643,,,,-9.334246575342464,0.0,False
2006-03-01,2006,3,2006-03,12.770490774444584,21.3664804819882,19.64117610141835,11.072988577883772,66.72426885904356,19.139199264097623,32.02205261645556,9.87,9.06,5.88,17.23144241837526,50.61500852678304,19.99212156440009,8.476347185941746,668,998,1666,,,,-9.334246575342464,0.0,False
2006-04-01,2006,4,2006-04,13.814105058365758,20.32097924773022,11.52710765239948,7.317996108949416,54.50729571984436,25.343589102947345,37.28120975249925,10.32,9.17,5.93,18.831403446652352,47.481080522655134,19.32705820014875,10.434338325381242,685,1022,1707,,,,-9.334246575342464,0.0,False
2006-05-01,2006,5,2006-05,15.828072047194675,19.31021714572612,6.386092632107443,5.030626333626208,47.89434542487762,33.04789303785567,40.31836529849695,10.61,9.22,6.0,19.837421853438045,47.490127299737566,18.98752106390626,10.086597148759212,708,1052,1760,,,,-9.334246575342464,0.0,False
2006-06-01,2006,6,2006-06,20.41699092088197,19.5347924773022,4.577075226977951,4.353664072632943,50.28790531776913,40.60020156311357,38.84590609583339,10.85,9.88,6.41,22.253405528961228,46.58583772809804,18.775465329449297,8.751652530293027,732,1082,1814,,,,-9.334246575342464,0.0,False
2006-07-01,2006,7,2006-07,27.097119367390484,19.092224174720723,3.627023973892306,3.825561691979415,55.18805698506338,49.09960750153662,34.5948475408149,10.96,9.97,6.61,26.337241225759996,45.76300094010638,17.588410522358267,6.689746951471786,752,1108,1860,,,,-9.334246575342464,0.0,False
2006-08-01,2006,8,2006-08,26.36491150997866,19.693673904857537,3.4027551148487505,3.966235722354713,54.96683193171834,47.965128393664834,35.82828628239242,10.94,10.04,6.65,26.140622652958424,46.46207357871066,17.661282873819328,5.754950896048521,768,1128,1896,,,,-9.334246575342464,0.0,False
2006-09-01,2006,9,2006-09,17.779539559014268,19.94199092088197,4.050648508430609,4.3132295719844365,47.40823605706874,37.50306072896647,42.06440184122511,10.94,9.89,6.37,21.88591581552084,48.66368463882013,20.069645874493133,5.762471991593218,778,1142,1920,,,,-9.334246575342464,0.0,False
2006-10-01,2006,10,2006-10,16.553658842726247,20.16737793397765,7.545123634994352,5.887347809715074,51.595048324337895,32.08381304086835,39.08781673621286,10.58,9.51,6.16,21.96743412462594,50.18848741098812,17.884076932660797,6.073255273243403,788,1152,1940,,,,-9.334246575342464,0.0,False
2006-11-01,2006,11,2006-11,12.859468223086902,21.069001297016865,13.404961089494162,8.307717250324254,57.24302853437095,22.464688805494585,36.80623097075693,10.18,9.24,6.04,17.285514160737836,51.57204118228778,19.857858082498023,7.38387383415272,790,1155,1945,,,,-9.334246575342464,0.0,False
2006-12-01,2006,12,2006-12,13.002541734655454,21.295311911635498,19.568062005773815,10.878247772059746,66.61177356595958,19.51988520735035,31.96929127033179,9.84,9.08,6.0,16.690747063471235,51.59607361812967,20.96140139582256,7.157761908589928,778,1142,1920,,,,-9.334246575342464,0.0,False
2007-01-01,2007,1,2007-01,14.062664742061,22.664020333877243,25.200043931216268,13.546849504204843,77.65548512614535,18.10904241885462,29.185343826081684,10.06,9.12,6.13,17.388719928580556,49.70975404987571,20.93342992874414,8.0643166164911,765,1125,1890,,,,-10.161643835616438,0.0,False
2007-02-01,2007,2,2007-02,14.781996942745971,24.02685519733185,31.248645080600333,16.580496108949415,89.14511534185658,16.581948305366467,26.952520174765475,9.89,9.34,6.16,17.82693464836616,50.614922104106384,20.1790410318016,6.529605781999657,755,1112,1867,,,,-10.161643835616438,0.0,False
2007-03-01,2007,3,2007-03,13.054317810970252,21.397357851135933,19.346397640266098,11.116919794150872,66.78580394125768,19.546545883392145,32.03878157992416,10.27,9.35,6.22,17.53786720340083,49.86752403065925,20.065810739314703,8.505922751383292,752,1108,1860,,,,-10.161643835616438,0.0,False
2007-04-01,2007,4,2007-04,14.69338521400778,20.702367055771724,13.2201037613489,8.42571335927367,58.6829766536965,25.038581973639936,35.278317897781115,10.63,9.38,6.19,19.84397235475114,48.24662454768326,18.903309144785023,8.94561220160085,762,1122,1884,,,,-10.161643835616438,0.0,False
2007-05-01,2007,5,2007-05,15.912168946905986,19.63631228818878,6.769298355717333,5.2826973766788,48.96350571105811,32.49801809700141,40.10397540581747,10.77,9.51,6.27,20.129965266969094,47.70198834937037,19.69231129076806,8.807772834604382,782,1148,1930,,,,-10.161643835616438,0.0,False
2007-06-01,2007,6,2007-06,20.37830739299611,19.844876783398185,4.447762645914397,4.369941634241245,50.44607652399482,40.39621868967968,39.33879134080707,11.09,9.95,6.59,22.470118503896984,47.83199205196891,18.999902779584183,7.035462361136494,808,1178,1986,,,,-10.161643835616438,0.0,False
2007-07-01,2007,7,2007-07,23.864723233337514,19.26521902849253,3.690724237479603,3.841094514873855,52.11541358102172,45.792063409870096,36.96645139070359,11.07,10.14,6.71,24.79046872872061,47.06036330038695,18.497875278576213,6.286944079151484,832,1205,2037,,,,-10.161643835616438,0.0,False
2007-08-01,2007,8,2007-08,30.420264842475213,19.93024350445588,3.5149679929710054,3.987730638885402,59.51656834442073,51.11226283483615,33.486882827518066,11.07,10.07,6.84,28.76704306762396,45.07736421124453,17.24786301672218,5.38531509218513,852,1228,2080,,,,-10.161643835616438,0.0,False
2007-09-01,2007,9,2007-09,22.15716601815824,20.079669260700385,3.775583657587548,4.1284046692607,51.577691309987024,42.95881699122878,38.930919067353344,10.96,9.9,6.52,24.910841676116046,47.66296415812777,19.015119771275423,4.9740491860096,868,1248,2116,,,,-10.161643835616438,0.0,False
2007-10-01,2007,10,2007-10,18.9560687837329,20.2779277017698,5.468557800928831,4.948255303125392,51.0732396134053,37.115461888102864,39.70362533346604,10.82,9.77,6.46,23.55814551917192,48.77535680566701,18.54680780325652,5.478461256642971,878,1262,2140,,,,-10.161643835616438,0.0,False
2007-11-01,2007,11,2007-11,14.53242542153048,21.796206225680933,13.147762645914396,8.341342412451363,59.47684824902724,24.4337517023158,36.64653872448162,10.7,9.5,6.28,19.304778225631598,50.74217267733764,20.661812369550685,5.985749425767304,882,1268,2150,,,,-10.161643835616438,0.0,False
2007-12-01,2007,12,2007-12,15.611428392117483,22.66753483117861,22.495010669009663,12.393372662231704,75.27494665495168,20.73920884152569,30.11298690795886,10.33,9.42,6.26,19.292432413483606,50.19772433985432,20.7868137386073,6.306069227289263,872,1255,2127,,,,-10.161643835616438,0.0,False
2008-01-01,2008,1,2008-01,16.676917283795657,23.905610643906112,27.728222668507595,14.972637128153634,85.77852391113343,19.44183290105685,27.86899278970145,10.14,9.39,6.33,20.000059309347584,50.37914483091285,19.486191768671684,6.905981801711215,862,1242,2104,,,,-7.849315068493151,0.0,False
2008-02-01,2008,2,2008-02,14.721186099557224,23.94985240842614,27.447739165436737,15.390882865960016,83.9502213873608,17.53561319586179,28.52863519908708,10.16,9.46,6.34,18.468464503713705,51.26529849891654,20.0336092583378,6.975111041544106,858,1235,2093,,,,-7.849315068493151,0.0,False
2008-03-01,2008,3,2008-03,14.458485000627588,22.40981548889168,20.59313417848625,11.938841471068155,71.47288816367515,20.22932803207449,31.354288408735485,10.45,9.62,6.46,19.151220976296543,49.51585420842076,19.93546437018512,8.171016350930502,868,1248,2116,,,,-7.849315068493151,0.0,False
2008-04-01,2008,4,2008-04,15.227204928664072,21.33252269779507,12.59594682230869,8.274027237354085,59.14023994811932,25.747621149359745,36.07107904281246,10.93,9.79,6.64,20.61239158609561,48.05486371676116,18.74444939695058,9.008337700487786,888,1275,2163,,,,-7.849315068493151,0.0,False
2008-05-01,2008,5,2008-05,14.91988828919292,20.28596083845864,7.2244571356847,5.640266097652818,49.49777205974645,30.142545145635687,40.98358369336786,11.4,10.05,6.75,19.14571631964669,47.630554104321845,19.931418001860987,10.041720967467876,912,1308,2220,,,,-7.849315068493151,0.0,False
2008-06-01,2008,6,2008-06,21.577042801556424,19.94614137483787,4.679409857328144,4.336413748378729,52.03981841763943,41.46256358619934,38.32861447509764,11.77,10.87,7.35,22.67969159867357,45.84270727688891,18.846868054190008,9.232145208405512,942,1345,2287,,,,-7.849315068493151,0.0,False
2008-07-01,2008,7,2008-07,24.53994602736287,19.85201456006025,3.715827789632233,4.008692104932847,53.66323584787248,45.72953091559755,36.99369642251512,12.07,11.1,7.72,24.89967593133027,46.34730714614407,18.445819800887445,7.365187467186314,968,1378,2346,,,,-7.849315068493151,0.0,False
2008-08-01,2008,8,2008-08,23.940818375800177,19.902629597087987,3.4921237605121127,3.9753985188904233,52.83481862683569,45.3125779514652,37.66953330086593,12.09,11.07,7.55,25.62388088600396,46.42227722349854,18.668263592551348,6.323857469422979,988,1402,2390,,,,-7.849315068493151,0.0,False
2008-09-01,2008,9,2008-09,19.538424124513615,18.412710765239947,3.829442282749676,4.18784046692607,47.342250324254216,41.27058597910324,38.89276626930177,11.92,10.77,7.31,23.40913918121849,47.73063790465006,19.83512826759968,5.733438704564636,972,1385,2357,,,,-7.849315068493151,0.0,False
2008-10-01,2008,10,2008-10,17.109451487385467,20.05187021463537,6.84253796912263,5.820164428266599,51.306765407305136,33.34735945943962,39.082312157960274,11.81,10.41,7.19,23.005477877959883,47.66660858243816,19.720884307707767,6.368468398430398,905,1298,2203,,,,-7.849315068493151,0.0,False
2008-11-01,2008,11,2008-11,14.837581063553824,21.00645265888457,14.052204928664072,8.936543450064852,60.5847924773022,24.490603098314903,34.67281441420227,11.42,10.16,6.93,19.8209784070106,49.76070581693606,20.451189717567843,6.673335973988902,788,1152,1940,,,,-7.849315068493151,0.0,False
2008-12-01,2008,12,2008-12,14.94897703024978,20.672900715451235,24.22078574118238,13.2660035144973,75.2922367264968,19.854606105743365,27.456882162428897,10.86,9.92,6.79,18.71589785449602,48.78935216422764,21.20723994729149,7.995410323432921,668,998,1666,,,,-7.849315068493151,0.0,False
2009-01-01,2009,1,2009-01,15.295155014434542,21.751631730889923,29.73955064641647,16.251129659846868,85.65636375047069,17.85641410017302,25.394063883280825,10.98,9.96,6.92,18.701828274185985,48.43062441393733,20.874373561981105,8.29547080029556,572,872,1444,,,,-7.23835616438356,0.0,False
2009-02-01,2009,2,2009-02,15.754307948860475,21.682914118954976,26.27643829905503,14.821498054474707,81.00917176209005,19.44756082080207,26.76599901877031,11.18,10.2,6.9,20.651863054770004,46.83339543026774,21.345929239008004,7.874922872114524,492,768,1260,,,,-7.23835616438356,0.0,False
2009-03-01,2009,3,2009-03,15.679615915652064,20.275072172712434,18.83795657085477,11.241778586670014,68.10951424626585,23.02118300089288,29.768340586607597,11.28,9.96,6.81,21.95817530953135,43.634589360488434,21.64839838461167,9.338166958942,435,688,1123,,,,-7.23835616438356,0.0,False
2009-04-01,2009,4,2009-04,14.636673151750973,19.372859922178986,12.657068741893644,8.077821011673151,56.4605382619974,25.92372230642133,34.31221259755244,11.5,9.87,6.75,21.122903024186037,43.495256962167495,20.51839821902231,11.510408042321346,398,635,1033,,,,-7.23835616438356,0.0,False
2009-05-01,2009,5,2009-05,16.175348311786117,18.08290448098406,6.321294088113468,5.216298481235095,47.2258064516129,34.25107907550339,38.29030320426952,11.78,10.11,6.77,21.890254157224707,42.29700410423177,21.006816077176264,11.54235883886137,368,598,966,,,,-7.23835616438356,0.0,False
2009-06-01,2009,6,2009-06,20.842963683527888,18.30976005188068,4.575907911802854,4.328891050583658,49.55933852140078,42.05658167638265,36.94512598059421,11.81,10.46,7.09,24.220677535161965,42.595501424990445,20.058415916523067,10.04901506243097,358,582,940,,,,-7.23835616438356,0.0,False
2009-07-01,2009,7,2009-07,24.41373791891553,18.32377306388854,3.722354713191917,4.0195493912388605,52.06006024852516,46.89533166571231,35.19737198999428,11.85,10.56,7.1,27.350948570274117,42.4740762985028,19.581398831839923,7.639638089010166,355,578,933,,,,-7.23835616438356,0.0,False
2009-08-01,2009,8,2009-08,26.36867704280156,18.951204970503326,3.498148613028744,4.042644659219279,54.51659972386093,48.36816158081199,34.76226519352917,11.94,10.52,7.1,28.65514611946857,42.82563251423463,18.95082327267714,6.600148775119867,362,588,950,,,,-7.23835616438356,0.0,False
2009-09-01,2009,9,2009-09,22.37389753566796,18.99941634241245,3.880706874189365,4.26086251621271,51.06682879377432,43.81297618072501,37.20500526699773,11.96,10.45,6.89,28.138804417064645,41.88894064317687,20.08297834888936,6.751488896858457,378,608,986,,,,-7.23835616438356,0.0,False
2009-10-01,2009,10,2009-10,16.851167315175097,19.731172335885528,7.877118112212877,6.232929584536212,52.280594954186014,32.232164400466246,37.7409100894436,11.65,10.13,6.7,23.645989099120023,45.58214633416444,18.89684165838617,8.654496413645768,400,638,1038,,,,-7.23835616438356,0.0,False
2009-11-01,2009,11,2009-11,14.821173800259402,20.62996108949416,12.207782101167314,8.149902723735408,57.56050583657587,25.748859543276517,35.84047914392231,11.26,9.78,6.4,21.334367951168264,46.12056143958095,19.913116699394998,9.413358989279756,422,672,1094,,,,-7.23835616438356,0.0,False
2009-12-01,2009,12,2009-12,16.312476465419856,22.026547006401405,23.98286682565583,13.451267729383709,78.1638320572361,20.869596635787907,28.17997330309021,10.9,9.7,6.54,20.424569763905676,47.483757914879874,20.17367939389993,9.031787916315457,450,708,1158,,,,-7.23835616438356,0.0,False
2010-01-01,2010,1,2010-01,17.127243629973645,23.530814610267356,29.264622819128903,15.661698255303126,88.16957449479101,19.425344545567143,26.688134478473103,10.49,9.55,6.5,20.54890241873891,48.0168221549701,20.10469597076939,8.102699721169785,472,738,1210,,,,-6.586301369863014,0.0,False
2010-02-01,2010,2,2010-02,16.66255558643691,24.07719566425792,27.611832962757088,15.31611311839911,86.19198165647582,19.33190914770552,27.93437997541265,10.89,9.89,6.55,20.70406323687305,47.86597961501933,20.406094351878178,8.148790086505368,492,762,1254,,,,-6.586301369863014,0.0,False
2010-03-01,2010,3,2010-03,14.33613656332371,22.186958704656707,18.176321074432035,10.580613781850133,67.24378687084223,21.3196448779122,32.9948084977309,11.11,9.95,6.53,20.319422046749576,46.25900142691638,20.70513168300967,9.466304319598224,515,792,1307,,,,-6.586301369863014,0.0,False
2010-04-01,2010,4,2010-04,15.287970168612192,20.833592736705576,10.15470168612192,6.983625162127108,54.85774967574579,27.86838734540992,37.97748332705802,11.71,9.95,6.55,22.461422554343667,44.11111376020176,20.017730245945227,10.067190806731242,542,828,1370,,,,-6.586301369863014,0.0,False
2010-05-01,2010,5,2010-05,17.5619743943768,20.4553784360487,6.197847370402912,5.056922304506087,50.74915275511485,34.60545337401083,40.30683730771656,11.91,10.15,6.64,22.46332449670925,43.68909752703,20.32660796147985,10.346489245411334,568,862,1430,,,,-6.586301369863014,0.0,False
2010-06-01,2010,6,2010-06,22.881485084306096,20.49335278858625,4.346238651102465,4.2059662775616085,53.48621919584955,42.78015052909491,38.31520174111784,11.91,10.56,6.97,24.55518381806202,44.041866782304,18.176872571376062,10.133849827067136,592,892,1484,,,,-6.586301369863014,0.0,False
2010-07-01,2010,7,2010-07,28.15306890925066,20.20512740052717,3.492751349315928,3.771275260449354,57.29346052466423,49.138363526027646,35.266027249007024,12.04,10.72,7.23,27.975856666865624,43.834353792280936,17.551623823643784,7.664165054817057,612,918,1530,,,,-6.586301369863014,0.0,False
2010-08-01,2010,8,2010-08,29.59087485879252,20.31457888791264,3.359922178988327,3.974927827287561,58.959646039914645,50.188352282101576,34.45505570735622,12.03,10.62,7.22,29.62972934237816,43.47082608744229,17.504738704103726,6.593916544798002,632,942,1574,,,,-6.586301369863014,0.0,False
2010-09-01,2010,9,2010-09,22.591536964980545,20.84714656290532,3.8034695201037616,4.310765239948119,53.09633592736705,42.54820331836939,39.2628722844889,11.95,10.52,7.0,26.876310974330643,42.98446671215862,20.046861117913345,7.08239611351905,648,962,1610,,,,-6.586301369863014,0.0,False
2010-10-01,2010,10,2010-10,17.897671645537844,20.68953181875235,6.325467553658843,5.815771306639889,52.244822392368526,34.25731168367832,39.60111427572677,11.86,10.25,6.8,25.24622050198093,42.95581268652244,20.37889460623064,8.347025902435023,662,982,1644,,,,-6.586301369863014,0.0,False
2010-11-01,2010,11,2010-11,16.100486381322956,22.236835278858624,14.487710765239948,9.296238651102463,63.9848897535668,25.1629508831426,34.753260284579994,11.62,9.99,6.56,22.622346897735422,44.17672926461668,20.474913217658948,9.602954196083958,675,998,1673,,,,-6.586301369863014,0.0,False
2010-12-01,2010,12,2010-12,17.70660223421614,23.72677921425882,26.578417221036776,14.665840341408307,85.16549516756622,20.79081698448152,27.85961517346375,11.06,9.82,6.6,21.422047102200636,46.18869725510344,20.34781037704869,8.912198140742166,685,1012,1697,,,,-6.586301369863014,0.0,False
2011-01-01,2011,1,2011-01,16.938370779465295,24.033576001004143,30.430996611020458,16.568313041295344,90.64390611271494,18.686717624903068,26.514276614600647,10.87,9.78,6.53,20.462960965739907,47.069691157792384,20.04641704504328,9.403145157539544,698,1028,1726,,,,-5.701369863013699,0.0,False
2011-02-01,2011,2,2011-02,16.80398832684825,24.205357142857142,26.681281267370764,14.999027237354086,85.20021539744302,19.722941131616626,28.409971770545056,11.06,9.99,6.63,21.05345933744725,44.17100115925777,20.69101652216175,11.07158756536592,712,1048,1760,,,,-5.701369863013699,0.0,False
2011-03-01,2011,3,2011-03,15.122568093385214,22.819505460022597,18.66853897326472,11.326032383582277,69.99162168946906,21.60625476071882,32.60319579572767,11.52,9.93,6.53,20.69189315017064,42.30970361301335,20.60230622696589,13.115818192541356,732,1072,1804,,,,-5.701369863013699,0.0,False
2011-04-01,2011,4,2011-04,16.90833333333333,21.970492866407263,11.042542153047991,7.522892347600519,59.17714007782101,28.57240703267849,37.12665539009646,11.67,9.96,6.53,23.15768225743606,41.16665319851109,18.038097660319213,14.47746847864661,752,1098,1850,,,,-5.701369863013699,0.0,False
2011-05-01,2011,5,2011-05,17.948977030249782,21.18109074934103,6.445305635747458,5.216831931718338,52.32195305635747,34.3048681896802,40.48222497834947,11.93,10.19,6.68,23.249762518675865,42.36390674562152,17.616792138883632,13.765719647466964,772,1122,1894,,,,-5.701369863013699,0.0,False
