date,year,month,period,electric_power_bcfd,industrial_bcfd,residential_bcfd,commercial_bcfd,total_bcfd,electric_power_share_pct,industrial_share_pct,residential_cents_kwh,commercial_cents_kwh,industrial_cents_kwh,gas_share_pct,coal_share_pct,nuclear_share_pct,renewable_share_pct,gas_rigs,oil_rigs,total_rigs,caiso_wholesale_mwh,henry_hub_mmbtu,net_exports_bcfd,lng_exports_bcfd,is_net_exporter,henry_hub_spot,texas_citygate,california_citygate,gas_price,post_order436,post_order636,post_order888,post_epact2005,shale_boom,post_caa1990,post_mats,post_cpp,post_rggi,post_ca_cap,post_lng_exports,us_net_exporter,post_ira,post_lng_pause,era,post_nepa,post_epact2005_permitting,post_fra2023,post_certificate_policy,post_mvp_approval,post_order2003,post_order2023,post_order1000,post_order1920,post_401_battles,power_share_of_gas,heating_demand,base_demand,is_winter,is_summer,gas_coal_ratio,thermal_share,clean_share,post_coal_decline,post_major_coal_ret,shale_era,caiso_wholesale_historical_mwh,indiana_wholesale_mwh,midc_wholesale_mwh,isone_wholesale_mwh,pjm_wholesale_mwh,palo_verde_wholesale_mwh,ca_industrial_cents_kwh,tx_industrial_cents_kwh,ercot_wholesale_mwh,post_obbba,ira_era
2012-07-01,2012,7,2012-07,33.942763901092,21.792927074180994,3.3738232709928453,3.906614785992218,64.94831806200578,52.26118999523136,33.55425933182044,12.0,10.39,7.13,33.48988092017118,38.69616810049504,16.672083257939597,8.639671494242595,862,1235,2097,35.43597103508499,,-4.293150684931508,0.0,False,2.95,3.55,3.41,2.95,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,52.26118999523135,7.280438056985063,55.735690975273,0,1,0.8654572936833697,72.18604902066622,25.3117547521822,1,0,1,35.43597103508499,57.54017621145375,22.371513302416403,55.47025352112676,60.07822276536313,32.99861454046639,11.21,5.87,29.64532258064516,0,0
2012-08-01,2012,8,2012-08,31.50301242625832,22.155422367264965,3.31379440190787,4.188370779465294,63.035490146855786,49.97662801203695,35.14753722966027,12.17,10.39,7.08,33.2918746338158,38.45871913722649,17.589627273202453,8.077982295173866,868,1242,2110,47.46779870608037,,-4.293150684931508,0.0,False,2.84,3.75,4.05,2.84,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,49.97662801203695,7.502165181373163,53.65843479352328,0,1,0.8656521948904587,71.75059377104229,25.66760956837632,1,0,1,47.46779870608037,37.101012658227845,32.20309855382968,46.89058823529412,43.866954177897576,46.25706443914081,11.72,5.9,38.74466397849462,0,0
2012-09-01,2012,9,2012-09,26.0242542153048,22.39597924773022,3.846011673151751,4.593287937743191,58.59948119325552,44.41038330950283,38.21873298480308,12.3,10.5,6.97,32.282415245681186,37.53557297916675,19.280832528196925,8.025430651138544,872,1248,2120,40.63832198762712,,-4.293150684931508,0.0,False,2.85,3.45,3.48,2.85,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,44.41038330950283,8.439299610894942,48.42023346303502,0,0,0.860048553504133,69.81798822484794,27.306263179335467,1,0,1,40.63832198762712,30.878174603174603,25.984419928825623,39.876,43.09303249097473,30.92730607966457,11.9,5.71,27.593611111111112,0,0
2012-10-01,2012,10,2012-10,20.998964478473702,22.67343416593448,7.534360487008911,6.676540730513368,59.654951675662105,35.200706544266325,38.00763143553888,12.03,10.08,6.62,29.43199175887537,38.825152948105895,19.16985332508964,9.4878362067532,875,1252,2127,43.91394489162771,,-4.293150684931508,0.0,False,3.32,4.22,3.52,3.32,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,35.200706544266325,14.21090121752228,43.67239864440818,0,0,0.7580650563879163,68.25714470698126,28.65768953184284,1,0,1,43.91394489162771,34.63586956521739,32.70305993690852,41.480859232175504,41.86802063185042,33.59518666666666,10.95,5.51,27.73720430107527,0,0
2012-11-01,2012,11,2012-11,18.798476005188068,23.77824254215305,15.633398184176396,9.989494163424125,70.29315823605707,26.7429668504286,33.827250245751415,11.75,9.89,6.5,26.201238040638668,42.07098869897184,18.53504347248192,10.042979473238136,878,1255,2133,39.49108033403905,,-4.293150684931508,0.0,False,3.54,4.63,4.0,3.54,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,26.74296685042861,25.62289234760052,42.57671854734112,0,0,0.6227863630235767,68.2722267396105,28.578022945720058,1,0,1,39.49108033403905,35.82823529411765,28.706130901287555,68.90610726643598,45.77561633281972,28.870372023809523,10.24,5.49,28.86140083217753,0,0
2012-12-01,2012,12,2012-12,18.812037153257183,24.11484875109828,21.03501945525292,12.264183506966235,78.5711999497929,23.94266240719004,30.69171498781704,11.62,9.81,6.52,25.098737537969168,40.06723985197938,20.4950828251424,11.312824527685487,872,1248,2120,38.75002768159507,,-4.293150684931508,0.0,False,3.34,4.33,4.49,3.34,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,23.94266240719004,33.299202962219155,42.92688590435546,1,0,0.6264154364186695,65.16597738994855,31.80790735282789,1,0,1,38.75002768159507,34.553294117647056,26.08109559867487,51.318645418326696,37.75662864385298,30.236378205128204,9.54,5.54,25.63569892473118,0,0
2013-01-01,2013,1,2013-01,19.821921676917285,25.11152253043805,27.37200326346178,15.03024978034392,90.33466172963472,21.942764048027207,27.798324640429904,11.46,9.77,6.5,25.37745808730063,39.57528119194575,20.46203213194605,11.427101280263994,865,1238,2103,43.23312244157728,,-3.7972602739726034,0.0,False,3.33,4.24,4.18,3.33,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,21.94276404802721,42.4022530438057,44.933444207355336,1,0,0.6412451743353723,64.95273927924637,31.889133412210043,1,0,1,43.23312244157728,33.13288343558282,28.742092664092663,92.23359536082474,47.250298416565165,31.237982162764773,9.65,5.45,25.76279569892473,0,0
2013-02-01,2013,2,2013-02,19.74666481378544,25.51678015564202,26.05899110617009,14.904599777654251,89.18687465258476,22.140774514978645,28.61046567114179,11.63,10.06,6.66,25.920502193407845,39.888796921480285,19.85076232029075,11.276568285316593,860,1232,2092,43.52636005577848,,-3.7972602739726034,0.0,False,3.33,4.53,3.58,3.33,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,22.14077451497865,40.96359088382434,45.26344496942746,1,0,0.6498191019506419,65.80929911488813,31.127330605607344,1,0,1,43.52636005577848,32.640243902439025,29.104274145170965,102.94441997063144,39.074988290398124,31.77715053763441,10.05,5.59,24.647886904761908,0,0
2013-03-01,2013,3,2013-03,18.95035772561817,24.4127965357098,20.781410819630977,12.346460399146478,79.11095770051462,23.954150318034767,30.85893186646506,11.61,10.02,6.64,26.037357953406964,40.14567561479672,19.344687939518263,11.342821959138131,858,1228,2086,47.293126864850144,,-3.7972602739726034,0.0,False,3.81,4.7,4.18,3.81,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,23.954150318034763,33.12787121877746,43.36315426132796,0,0,0.6485719210018781,66.18303356820368,30.6875098986564,1,0,1,47.293126864850144,36.9511320754717,32.53021715228147,60.2296166854566,46.81995744680851,34.38432126696833,9.96,5.52,29.98781965006729,0,0
2013-04-01,2013,4,2013-04,18.31475356679637,23.414980544747085,11.881322957198444,8.083495460440984,63.79565499351492,28.70846544119366,36.70309607625678,11.93,9.96,6.58,26.07011794614637,37.36131056085025,18.964466655633068,14.445496100755284,862,1235,2097,52.30970461101195,,-3.7972602739726034,0.0,False,4.17,5.06,4.58,4.17,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,28.70846544119366,19.964818417639428,41.72973411154345,0,0,0.6977838184687353,63.43142850699663,33.40996275638835,1,0,1,52.30970461101195,40.69045454545454,30.817319182389937,48.930590979782274,48.23602204408817,37.886629422718805,10.29,5.65,32.992305555555554,0,0
2013-05-01,2013,5,2013-05,19.29233086481737,22.533293586042426,6.063198192544244,5.298418476214384,54.9914961717083,35.08238947450711,40.9759602024344,12.4,10.22,6.75,26.01711140327331,37.097751833303136,19.50863095802505,14.10544998397579,872,1248,2120,48.83411751037117,,-3.7972602739726034,0.0,False,4.04,5.22,4.57,4.04,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,35.0823894745071,11.361616668758629,41.82562445085979,0,0,0.701312346909319,63.11486323657645,33.61408094200084,1,0,1,48.83411751037117,43.6077027027027,33.6045859452326,51.06097690941385,53.81317886178861,38.51682080924856,10.9,5.8,33.18397849462366,0,0
2013-06-01,2013,6,2013-06,23.902399481193253,22.205706874189364,4.139396887159533,4.411381322957198,56.51481841763943,42.29403924570131,39.291830878923086,12.54,10.65,7.25,27.917248269779897,38.75404689233912,18.617004978717308,11.771354107164022,882,1262,2144,48.903439873417724,,-3.7972602739726034,0.0,False,3.83,4.87,4.65,3.83,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,42.294039245701306,8.550778210116732,46.10810635538262,0,1,0.7203698841397275,66.67129516211901,30.38835908588133,1,0,1,48.903439873417724,39.72541666666667,34.62526379379783,44.92265512265512,48.170871050384285,41.00559734513274,12.63,6.05,35.74772222222222,0,0
2013-07-01,2013,7,2013-07,28.590561064390613,22.13339400025104,3.4990899962344675,4.238013053847118,60.44715702271871,47.2984379623429,36.61610419813843,12.65,10.7,7.45,30.5868862253822,38.715600388393625,17.865017182431927,9.922113924075717,892,1275,2167,62.93141893186608,,-3.7972602739726034,0.0,False,3.62,5.07,4.2,3.62,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,47.2984379623429,7.737103050081586,50.72395506464166,0,1,0.7900403433896303,69.30248661377583,27.787131106507644,1,0,1,62.93141893186608,41.481785714285714,45.26464566929134,65.23946826758147,70.08643251775848,47.10468267581475,12.92,6.14,33.53077956989247,0,0
2013-08-01,2013,8,2013-08,28.25812727500941,22.55431781097025,3.380538471193674,4.299579515501444,60.480074055478845,46.7230368287711,37.29214648494147,12.53,10.69,7.37,31.44585505306749,38.78317710452155,18.517264108025618,8.360364076656785,900,1285,2185,45.210737556561085,,-3.7972602739726034,0.0,False,3.43,4.47,3.94,3.43,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,46.72303682877109,7.680117986695118,50.81244508597966,0,1,0.8108117333533607,70.22903215758905,26.8776281846824,1,0,1,45.210737556561085,36.17751552795031,39.75875233769703,44.375220994475136,43.17227813357731,37.551708428246016,12.65,6.14,36.27887096774194,0,0
2013-09-01,2013,9,2013-09,24.36712062256809,22.62561608300908,3.8198119325551234,4.602010376134889,57.29484435797665,42.52934255362137,39.48979412815024,12.51,10.53,7.22,29.935755104769125,39.042085207391565,19.29923065870417,8.677167208599469,905,1292,2197,49.12885546522132,,-3.7972602739726034,0.0,False,3.62,4.69,3.73,3.62,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,42.52934255362136,8.421822308690013,46.99273670557717,0,0,0.7667560517259872,68.9778403121607,27.97639786730364,1,0,1,49.12885546522132,42.58960396039604,37.96190895179801,57.42264615384615,49.17677777777778,36.34115845539281,12.72,6.03,34.40211111111111,0,0
2013-10-01,2013,10,2013-10,19.989895820258567,23.192418727249905,6.987197188402159,6.485220283670139,58.57794652943391,34.125292886827566,39.59240653066647,12.36,10.28,6.87,28.129640841105022,38.42064467922348,20.06301189635274,10.104341957751764,910,1298,2208,41.53576875001575,,-3.7972602739726034,0.0,False,3.68,5.51,3.88,3.68,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,34.125292886827566,13.472417472072298,43.18231454750847,0,0,0.7321491108741477,66.5502855203285,30.167353854104505,1,0,1,41.53576875001575,37.8545945945946,37.56009213557091,40.732413127413125,40.74400520156047,34.16051282051282,12.49,5.74,31.57662634408602,0,0
2013-11-01,2013,11,2013-11,19.488294422827497,25.18570038910505,16.78109597924773,11.191050583657589,75.12675097276265,25.94055269326504,33.52427738853792,12.1,10.03,6.65,26.79687190595687,38.449757569087154,20.657318618994925,10.906239193964415,912,1302,2214,43.50082472081133,,-3.7972602739726034,0.0,False,3.64,5.26,4.25,3.64,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,25.94055269326504,27.97214656290532,44.67399481193255,0,0,0.6969321421027899,65.24662947504402,31.56355781295934,1,0,1,43.50082472081133,35.61673684210526,37.32005400540054,60.36814814814815,41.45503030303031,32.89552193645991,11.59,5.64,30.610360610263523,0,0
2013-12-01,2013,12,2013-12,20.98631856407681,26.141646793021213,26.61588427262458,14.869084975524038,91.6538847746956,22.89735848694856,28.522137231043548,11.72,9.96,6.66,26.32597666503069,40.18445526499811,20.195265429045,10.182214119160324,908,1295,2203,57.19053798437278,,-3.7972602739726034,0.0,False,4.24,5.33,4.41,4.24,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,22.897358486948555,41.484969248148616,47.12796535709802,1,0,0.6551283696997486,66.5104319300288,30.37747954820533,1,0,1,57.19053798437278,41.83706586826347,58.528823033707866,103.71273361227335,52.46557666214383,45.35496229260935,9.81,5.79,35.37170698924731,0,0
2014-01-01,2014,1,2014-01,20.80083469310908,26.460461905359605,32.546661227563696,17.94100665244132,100.54377431906612,20.688336830383548,26.31735488802105,11.65,10.35,6.98,24.138098137046203,41.64279365220669,19.39367576046174,10.681549582215842,900,1285,2185,,,-3.2164383561643834,0.0,False,4.71,5.45,4.88,4.71,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,20.68833683038356,50.48766788000502,47.26129659846869,1,0,0.5796464650917362,65.78089178925289,30.075225342677584,1,0,1,,,,,,,10.35,5.83,36.50834677419355,0,0
2014-02-01,2014,2,2014-02,19.14636603668705,26.785366870483603,29.631983046136742,17.026994163424124,95.23485269594218,20.10436882578687,28.12559279742015,11.94,10.68,7.12,23.41411778806621,44.17977029409798,19.312497440230302,9.939992596257348,895,1278,2173,,,-3.2164383561643834,0.0,False,6.0,6.51,4.89,6.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,20.10436882578687,46.65897720956087,45.931732907170655,1,0,0.5299737330502627,67.59388808216418,29.25249003648765,1,0,1,,,,,,,10.56,6.35,50.91116071428572,0,0
2014-03-01,2014,3,2014-03,17.597841094514873,25.270082841722104,21.963129157775825,13.208673277268735,80.26515626961215,21.92463319376517,31.48325377557284,12.25,10.65,6.99,23.552376661671552,41.11976681046546,18.804635461592195,13.052385664525776,898,1282,2180,,,-3.2164383561643834,0.0,False,4.9,6.53,5.84,4.9,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,21.92463319376517,35.17180243504456,42.86792393623698,0,0,0.5727750541541787,64.67214347213701,31.85702112611797,1,0,1,,,,,,,10.62,6.08,49.95308209959623,0,0
2014-04-01,2014,4,2014-04,17.798281452658884,24.36407263294423,11.548054474708172,8.140012970168613,63.60823605706874,27.981095776167138,38.30333010820329,12.31,10.46,6.77,25.79817017107265,36.71750833976038,18.94482404299788,15.308696591045582,908,1295,2203,,,-3.2164383561643834,0.0,False,4.66,6.0,4.91,4.66,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,27.98109577616714,19.688067444876783,42.16235408560311,0,0,0.7026122233663802,62.51567851083303,34.25352063404346,1,0,1,,,,,,,10.51,5.86,40.45672222222223,0,0
2014-05-01,2014,5,2014-05,20.30026986318564,23.004267603865948,6.384335383456759,5.546410192042173,56.80375298104681,35.73755042199244,40.49779529803527,12.85,10.54,6.83,27.44523598454269,36.58119571671526,19.385248446104097,13.517846069078985,922,1315,2237,,,-3.2164383561643834,0.0,False,4.58,5.65,5.24,4.58,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,35.737550421992445,11.930745575498932,43.30453746705159,0,0,0.7502553004849424,64.02643170125795,32.903094515183085,1,0,1,,,,,,,11.35,5.73,36.63524193548387,0,0
2014-06-01,2014,6,2014-06,23.370622568093385,23.00197795071336,4.072503242542153,4.586608300907912,56.59374189364462,41.29541851467126,40.64403091412558,12.99,10.96,7.39,27.51735265073696,38.446680641566445,19.041630070021444,12.146835365702556,940,1338,2278,,,-3.2164383561643834,0.0,False,4.59,5.62,4.87,4.59,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,41.29541851467126,8.659111543450065,46.37260051880675,0,1,0.7157276568887122,65.96403329230341,31.188465435724,1,0,1,,,,,,,13.3,6.34,40.07476388888889,0,0
2014-07-01,2014,7,2014-07,26.462376051211244,23.07816618551525,3.539130161917911,4.318093385214008,59.02526044935358,44.83229019195467,39.0987960236404,13.09,11.17,7.62,29.83132255909851,38.786268504151735,18.648291882413343,9.93653431121929,955,1358,2313,,,-3.2164383561643834,0.0,False,4.05,5.37,5.32,4.05,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,44.83229019195467,7.85722354713192,49.540542236726495,0,1,0.7691207148711747,68.61759106325025,28.58482619363264,1,0,1,,,,,,,14.0,6.53,36.28998655913978,0,0
2014-08-01,2014,8,2014-08,28.17264967992971,23.20974017823522,3.300709175348312,4.302811597841095,60.6583720346429,46.44478368763324,38.26304498409517,13.04,11.05,7.51,31.833798589000367,38.62558230057807,18.50696658569111,8.288927959636963,968,1378,2346,,,-3.2164383561643834,0.0,False,3.91,5.04,4.46,3.91,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,46.44478368763324,7.603520773189407,51.38238985816493,0,1,0.8241635903706219,70.45938088957843,26.795894545328075,1,0,1,,,,,,,13.86,6.38,39.736559139784944,0,0
2014-09-01,2014,9,2014-09,24.998281452658883,23.275940337224384,3.947341115434501,4.828566796368353,58.6670233463035,42.610447960002006,39.67465708943448,12.95,11.16,7.37,31.35854023958157,37.10432290147359,19.87006781986189,8.6578516735562,978,1392,2370,,,-3.2164383561643834,0.0,False,3.92,5.02,4.59,3.92,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,42.610447960002006,8.775907911802854,48.27422178988327,0,0,0.8451451956919062,68.46286314105515,28.52791949341809,1,0,1,,,,,,,13.94,6.28,34.26479166666667,0,0
2014-10-01,2014,10,2014-10,22.071984435797663,23.292487762018325,6.654920296221915,6.349912137567466,60.02290699133928,36.772601565236485,38.80599745923536,12.6,10.83,7.07,31.058170013929896,35.386384667250404,19.83712211959108,10.614414402743469,982,1398,2380,,,-3.2164383561643834,0.0,False,3.78,5.66,4.66,3.78,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,36.77260156523647,13.004832433789382,45.36447219781599,0,0,0.8776870060612264,66.4445546811803,30.45153652233455,1,0,1,,,,,,,13.99,6.29,34.83224462365591,0,0
2014-11-01,2014,11,2014-11,19.467963683527888,25.51562905317769,17.624448767833982,11.722762645914395,76.4436121919585,25.46709021892064,33.378366512960014,12.48,10.52,6.75,26.568954419353407,37.521750836389714,20.51730318331555,12.243412885558032,965,1375,2340,,,-3.2164383561643834,0.0,False,4.12,5.81,4.04,4.12,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,25.46709021892064,29.347211413748376,44.983592736705575,0,0,0.7080947404401514,64.09070525574312,32.760716068873585,1,0,1,,,,,,,12.52,6.04,33.94210818307906,0,0
2014-12-01,2014,12,2014-12,20.044213631228818,25.814359231831304,22.496140328856534,13.39120748085854,84.07069787874984,23.84209259228155,30.70553698633716,12.17,10.36,6.7,26.938204221210544,36.87524728117349,21.70806914674729,11.265487766999634,928,1322,2250,,,-3.2164383561643834,0.0,False,3.48,5.62,4.78,3.48,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,23.84209259228155,35.887347809715074,45.85857286306012,1,0,0.7305226732666206,63.81345150238404,32.973556913746926,1,0,1,,,,,,,10.95,6.25,26.55225806451613,0,0
2015-01-01,2015,1,2015-01,22.32094891427137,26.701644282666,29.432471444709424,16.713662608259067,97.74639136437808,22.835573367679167,27.3172686070096,12.1,10.31,6.67,28.211291629428704,36.745954129951926,20.60483450149936,11.223738003902838,875,1252,2127,,,-3.063013698630137,0.0767123287671232,False,2.99,4.93,3.58,2.99,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,22.835573367679167,46.14613405296849,49.022593196937365,1,0,0.7677387156599493,64.95724575938063,31.8285725054022,1,0,1,,,,,,,10.61,5.93,25.0821370967742,0,0
2015-02-01,2015,2,2015-02,22.524423290717063,27.09817954419122,31.34949972206781,17.973214285714285,101.62493051695388,22.164269314761658,26.66489355155868,12.29,10.62,6.88,27.30140191824398,37.963524844977705,18.973712988715555,11.56788501068902,810,1168,1978,,,-3.063013698630137,0.0767123287671232,False,2.87,4.31,3.3,2.87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,22.164269314761658,49.322714007782096,49.62260283490828,1,0,0.7191482358323678,65.26492676322168,30.541597999404573,1,0,1,,,,,,,10.54,5.84,24.07758928571429,0,0
2015-03-01,2015,3,2015-03,22.239582025856656,24.96134052968495,19.86572737542362,12.105309401280282,81.31445337015188,27.35009718951164,30.69729856764617,12.33,10.63,6.83,30.66841002453128,33.46458752868077,19.91041582750114,12.850980267225232,742,1078,1820,,,-3.063013698630137,0.0767123287671232,False,2.83,4.17,3.27,2.83,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,27.35009718951163,31.971036776703905,47.20092255554161,0,0,0.9164436883689951,64.13299755321205,32.76139609472637,1,0,1,,,,,,,10.63,5.79,26.029071332436068,0,0
2015-04-01,2015,4,2015-04,21.53942931258106,23.97341115434501,10.352950713359274,7.529215304798963,65.10771725032426,33.08275919084506,36.82115141922844,12.62,10.37,6.61,31.552967434147323,30.25528056962361,20.326037751608407,14.52336973604926,680,995,1675,,,-3.063013698630137,0.0767123287671232,False,2.61,3.74,3.13,2.61,1,1,1,1,1,1,0,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,33.08275919084506,17.882166018158237,45.51284046692607,0,0,1.042891252042349,61.808248003770935,34.849407487657665,1,0,1,,,,,,,10.39,5.54,23.813375,0,0
2015-05-01,2015,5,2015-05,23.047759507970376,23.1165118614284,5.572047194678047,5.036745324463412,58.30767541107066,39.52783119114776,39.64574423256693,12.93,10.47,6.74,31.5189131489128,32.47152273525616,20.43789431356833,12.351220830863944,632,932,1564,,,-3.063013698630137,0.0767123287671232,False,2.85,3.58,2.96,2.85,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,39.52783119114775,10.60879251914146,46.164271369398776,0,0,0.970663230236842,63.99043588416896,32.78911514443227,1,1,1,,,,,,,11.32,5.56,24.16654569892473,0,0
2015-06-01,2015,6,2015-06,28.74432555123217,22.82415693904021,4.022892347600519,4.39189364461738,61.60525291828794,46.65888733442602,37.04904347899318,12.92,10.89,7.11,33.52007233432527,34.67772400634442,18.90606980798788,10.042121049533934,598,885,1483,,,-3.063013698630137,0.0767123287671232,False,2.78,3.71,3.42,2.78,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,46.658887334426026,8.4147859922179,51.56848249027238,0,1,0.9666168497157612,68.1977963406697,28.948190857521816,1,1,1,,,,,,,13.1,5.6,24.80956944444444,0,0
2015-07-01,2015,7,2015-07,32.80852265595582,22.77660976528179,3.3940002510355214,4.196309777833563,64.88370779465293,50.565116839176014,35.10374258722435,12.94,11.07,7.45,35.24343412621464,34.73915084803967,17.834656353819813,9.319575047781491,572,852,1424,,,-3.063013698630137,0.0767123287671232,False,2.84,3.94,3.56,2.84,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,50.56511683917603,7.590310028869085,55.58513242123761,0,1,1.014516281079548,69.98258497425431,27.154231401601304,1,1,1,,,,,,,14.07,5.71,29.708373655913977,0,0
2015-08-01,2015,8,2015-08,32.213819505460016,23.03137944019079,3.227532320823397,4.244979289569474,64.41345550395381,50.0110097392348,35.755540919206055,12.91,10.94,7.35,35.47063342788967,34.34506913636039,18.468141131395843,8.897942571845165,550,825,1375,,,-3.063013698630137,0.0767123287671232,False,2.77,3.86,3.55,2.77,1,1,1,1,1,1,1,0,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,50.0110097392348,7.472511610392871,55.245198945650806,0,1,1.0327722237815409,69.81570256425006,27.36608370324101,1,1,1,,,,,,,13.68,5.81,45.95217741935484,0,0
2015-09-01,2015,9,2015-09,29.022178988326846,23.01076523994812,3.5178664072632944,4.478793774319066,61.65165369649806,47.07445339779323,37.32384106552389,13.03,10.98,7.21,35.14154231592489,33.69907752486952,18.986993346805715,9.220622867882184,532,802,1334,,,-3.063013698630137,0.0767123287671232,False,2.66,3.73,3.42,2.66,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,47.07445339779323,7.99666018158236,52.03294422827497,0,0,1.0428042812148446,68.8406198407944,28.2076162146879,1,1,1,,,,,,,13.76,5.53,24.643527777777777,0,0
2015-10-01,2015,10,2015-10,24.83811346805573,23.439029747709306,6.324212376051211,6.117767039036024,62.3606752855529,39.82976988995175,37.58623465891079,12.72,10.73,6.88,35.24608439956905,31.001838040500097,19.407181821401963,11.188523529699328,518,782,1300,,,-3.063013698630137,0.0767123287671232,False,2.34,4.17,3.32,2.34,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5_SHALE_DOMINANCE,1,1,0,1,0,1,0,1,0,0,39.82976988995175,12.441979415087236,48.27714321576504,0,0,1.1369030556680015,66.24792244006915,30.59570535110129,1,1,1,,,,,,,13.56,5.32,21.38817204301075,0,0
