date,hub,region,avg_price_mwh,volume_mwh,high_price_mwh,low_price_mwh
2001-01-01,SP_15_1,CAISO,254.94295454545454,17600,495.0,152.0
2001-02-01,SP_15_1,CAISO,223.83729729729728,14800,485.0,158.0
2001-03-01,SP_15_1,CAISO,218.47058823529412,13600,500.0,155.0
2001-04-01,SP_15_1,CAISO,247.64285714285714,16800,340.0,140.0
2001-05-01,SP_15_1,CAISO,249.00742424242424,52800,570.0,113.0
2001-06-01,SP_15_1,CAISO,66.26119266055046,87200,180.0,40.0
2001-07-01,SP_15_1,CAISO,51.90546125461255,108400,91.85,36.5
2001-08-01,SP_15_1,CAISO,46.08131652661064,142800,72.0,26.25
2001-09-01,SP_15_1,CAISO,26.270582959641256,89200,32.0,22.25
2001-10-01,SP_15_1,CAISO,29.027899686520374,127600,38.65,23.0
2001-11-01,SP_15_1,CAISO,27.946796536796537,184800,35.0,17.0
2001-12-01,SP_15_1,CAISO,30.480922619047618,134400,40.5,24.0
2002-01-01,SP_15_1,CAISO,24.0130859375,204800,30.0,19.25
2002-02-01,SP_15_1,CAISO,25.636005025125627,318400,28.35,22.0
2002-03-01,SP_15_1,CAISO,36.014645476772614,327200,47.75,26.75
2002-04-01,SP_15_1,CAISO,31.919725651577505,291600,39.25,25.0
2002-05-01,SP_15_1,CAISO,29.646479820627803,356800,39.0,22.0
2002-06-01,SP_15_1,CAISO,33.38564561734213,424400,44.5,24.5
2002-07-01,SP_15_1,CAISO,38.239704480457576,419600,71.0,29.0
2002-08-01,SP_15_1,CAISO,31.329073756432248,466400,38.5,23.0
2002-09-01,SP_15_1,CAISO,35.14639097744361,372400,41.5,30.5
2002-10-01,SP_15_1,CAISO,37.41764953664701,474800,48.75,32.0
2002-11-01,SP_15_1,CAISO,40.45246963562753,296400,47.25,35.25
2002-12-01,SP_15_1,CAISO,46.23702985074627,268000,53.0,41.0
2003-01-01,SP_15_1,CAISO,44.841397435897434,312000,53.5,38.0
2003-02-01,SP_15_1,CAISO,64.11372460496614,354400,145.0,49.3
2003-03-01,SP_15_1,CAISO,58.04465976331361,270400,86.25,40.75
2003-04-01,SP_15_1,CAISO,46.72017793594306,224800,58.0,39.0
2003-05-01,SP_15_1,CAISO,53.22185248713551,233200,73.0,36.0
2003-06-01,SP_15_1,CAISO,50.598962605548856,331600,69.25,40.5
2003-07-01,SP_15_1,CAISO,59.40361144219309,335600,78.0,49.5
2003-08-01,SP_15_1,CAISO,52.669107883817425,385600,61.0,45.25
2003-09-01,SP_15_1,CAISO,48.62776876267748,394400,58.0,42.25
2003-10-01,SP_15_1,CAISO,47.97540657439446,462400,54.75,39.0
2003-11-01,SP_15_1,CAISO,42.650531531531534,444000,47.5,38.75
2003-12-01,SP_15_1,CAISO,48.77060204081633,392000,62.0,41.0
2004-01-01,SP_15_1,CAISO,50.782791443850265,374000,63.5,44.5
2004-02-01,SP_15_1,CAISO,47.688993595608416,437200,55.25,42.25
2004-03-01,SP_15_1,CAISO,46.83929929006085,394400,50.5,42.0
2004-04-01,SP_15_1,CAISO,51.34908713932399,485200,67.0,46.25
2004-05-01,SP_15_1,CAISO,58.79496782690499,425200,66.5,50.75
2004-06-01,SP_15_1,CAISO,54.27547488335926,514400,70.5,39.0
2004-07-01,SP_15_1,CAISO,65.3980702098849,590800,81.0,52.75
2004-08-01,SP_15_1,CAISO,57.63987317236754,596400,74.0,45.75
2004-09-01,SP_15_1,CAISO,49.23250844553243,653600,58.0,43.0
2004-10-01,SP_15_1,CAISO,58.211496341463416,656000,76.0,46.5
2004-11-01,SP_15_1,CAISO,61.52369940262843,669600,80.25,45.0
2004-12-01,SP_15_1,CAISO,63.754380548128346,598400,83.5,50.25
2005-01-01,SP_15_1,CAISO,57.00759086783891,705200,66.25,49.75
2005-02-01,SP_15_1,CAISO,53.47452442396313,607600,57.25,50.0
2005-03-01,SP_15_1,CAISO,57.10899088130413,785200,63.75,53.5
2005-04-01,SP_15_1,CAISO,59.27832520205731,544400,63.75,49.5
2005-05-01,SP_15_1,CAISO,51.73076666666666,802800,60.75,42.75
2005-06-01,SP_15_1,CAISO,55.25874954896907,1241600,72.0,40.0
2005-07-01,SP_15_1,CAISO,76.83482176485087,1622800,113.0,58.75
2005-08-01,SP_15_1,CAISO,84.11859982952608,2346400,103.0,73.0
2005-09-01,SP_15_1,CAISO,91.36330690069727,1663600,116.0,74.75
2005-10-01,SP_15_1,CAISO,101.10741517647058,1700000,120.0,88.25
2005-11-01,SP_15_1,CAISO,79.1290486458602,1550800,108.0,61.0
2005-12-01,SP_15_1,CAISO,110.51968420913653,1514800,142.0,60.0
2006-01-01,SP_15_1,CAISO,65.47663034100844,1372400,75.5,55.0
2006-02-01,SP_15_1,CAISO,58.20689970398746,2297200,65.0,49.55
2006-03-01,SP_15_1,CAISO,50.27682989230365,1522800,61.0,45.5
2006-04-01,SP_15_1,CAISO,54.12203763760786,1344400,66.0,42.0
2006-05-01,SP_15_1,CAISO,52.17774141066601,1627600,61.2,41.5
2006-06-01,SP_15_1,CAISO,59.458218526603,1466000,79.0,44.5
2006-07-01,SP_15_1,CAISO,83.64780206286837,1628800,400.0,53.75
2006-08-01,SP_15_1,CAISO,69.19607976503323,2587600,84.25,58.5
2006-09-01,SP_15_1,CAISO,50.546657999388195,2615200,71.0,38.0
2006-10-01,SP_15_1,CAISO,56.12313320150998,2225200,74.0,40.0
2006-11-01,SP_15_1,CAISO,65.53661434108527,2064000,84.0,52.5
2006-12-01,SP_15_1,CAISO,65.27831454783748,1526000,80.0,51.25
2007-01-01,SP_15_1,CAISO,60.372305647840534,2408000,75.5,48.5
2007-02-01,SP_15_1,CAISO,64.24546031746031,2268000,71.5,57.75
2007-03-01,SP_15_1,CAISO,54.943636773321316,2662800,71.0,46.5
2007-04-01,SP_15_1,CAISO,64.74906126687435,1926000,76.25,51.0
2007-05-01,SP_15_1,CAISO,72.40296625580926,1979600,89.75,57.25
2007-06-01,SP_15_1,CAISO,70.08531438551921,2519200,82.5,52.5
2007-07-01,SP_15_1,CAISO,79.87978523046424,2421200,334.0,57.75
2007-08-01,SP_15_1,CAISO,71.55700520144583,4537200,120.0,53.5
2007-09-01,SP_15_1,CAISO,57.17118878830843,3667600,64.25,44.5
2007-10-01,SP_15_1,CAISO,70.39484505363528,4698400,190.0,55.0
2007-11-01,SP_15_1,CAISO,64.22753653444677,4023600,78.85,46.0
2007-12-01,SP_15_1,CAISO,70.98515861674764,2799200,79.5,57.65
2008-01-01,SP_15_1,CAISO,77.3458738231793,3696400,90.0,63.0
2008-02-01,SP_15_1,CAISO,78.20551862034492,3200800,84.0,71.5
2008-03-01,SP_15_1,CAISO,84.14017232704403,3180000,106.0,69.5
2008-04-01,SP_15_1,CAISO,95.83577679052235,2971200,112.0,87.0
2008-05-01,SP_15_1,CAISO,90.78659574468085,3760000,121.35,69.0
2008-06-01,SP_15_1,CAISO,109.3515455499825,3429200,160.0,76.25
2008-07-01,SP_15_1,CAISO,106.28459477124183,3672000,170.0,83.0
2008-08-01,SP_15_1,CAISO,82.57583554376657,3317600,97.0,71.0
2008-09-01,SP_15_1,CAISO,67.22109927300075,3191200,80.0,59.75
2008-10-01,SP_15_1,CAISO,53.569300827224424,1858625,68.5,32.25
2008-11-01,SP_15_1,CAISO,54.764409842678496,2479000,65.5,23.25
2008-12-01,SP_15_1,CAISO,56.30903966597077,191600,57.75,53.25
2009-01-01,SP_15_1,CAISO,45.15115096038415,2665600,55.0,35.75
2009-02-01,SP_15_1,CAISO,36.95522866894198,2344000,47.5,27.75
2009-03-01,SP_15_1,CAISO,32.618206709793895,2658800,39.0,27.25
2009-04-01,SP_15_2,CAISO,28.48904652686763,1220800,37.0,24.5
2009-05-01,SP_15_2,CAISO,33.61728610027019,1332400,47.25,25.5
2009-06-01,SP_15_2,CAISO,28.604937447873226,1918400,38.5,20.75
2009-07-01,SP_15_2,CAISO,37.99666666666667,1956000,50.25,27.5
2009-08-01,SP_15_2,CAISO,36.162326078507576,2058400,43.25,30.9
2009-09-01,SP_15_2,CAISO,39.1931277056277,1478400,52.0,29.5
2009-10-01,SP_15_2,CAISO,47.34990503131946,1979600,61.75,32.25
2009-11-01,SP_15_2,CAISO,39.82727994705493,1208800,47.45,30.25
2009-12-01,SP_15_2,CAISO,52.415656028368794,676800,77.0,43.0
2010-01-01,SP_15_2,CAISO,52.59030528271834,1506800,58.5,47.25
2010-02-01,SP_15_2,CAISO,48.19094352858646,1140400,51.85,43.75
2010-03-01,SP_15_2,CAISO,44.767094379639445,1131600,50.0,39.75
2010-04-01,SP_15_2,CAISO,38.14887400586019,955600,44.5,32.0
2010-05-01,SP_15_2,CAISO,33.601516494337766,812400,36.0,30.25
2010-06-01,SP_15_2,CAISO,35.096067864271454,1002000,45.0,28.25
2010-07-01,SP_15_2,CAISO,42.35958642972536,1238000,49.5,33.0
2010-08-01,SP_15_2,CAISO,40.53816703417861,1451200,56.0,32.25
2010-09-01,SP_15_2,CAISO,40.209518828451884,1338400,55.0,31.5
2010-10-01,SP_15_2,CAISO,37.7623315696649,1134000,46.15,33.25
2010-11-01,SP_15_2,CAISO,37.50694211576846,1002000,43.25,33.0
2010-12-01,SP_15_2,CAISO,37.858135405105436,720800,43.0,31.0
2011-01-01,SP_15_2,CAISO,37.83548899755501,1308800,43.0,34.25
2011-02-01,SP_15_2,CAISO,38.79319231839688,1437200,51.5,33.9
2011-03-01,SP_15_2,CAISO,32.34161494426032,1327600,36.5,29.6
2011-04-01,SP_15_2,CAISO,36.35822450805009,894400,43.0,31.75
2011-05-01,SP_15_2,CAISO,35.696356589147285,670800,46.5,27.5
2011-06-01,SP_15_2,CAISO,38.369306887532694,917600,51.0,25.5
2011-07-01,SP_15_2,CAISO,39.89663775510204,784000,57.0,21.5
2011-08-01,SP_15_2,CAISO,41.41652441706995,909200,48.5,21.5
2011-09-01,SP_15_2,CAISO,41.479114013413344,1133200,54.25,35.35
2011-10-01,SP_15_2,CAISO,34.86299488926746,1174000,41.95,31.0
2011-11-01,SP_15_2,CAISO,34.83806428823737,1132400,39.75,29.0
2011-12-01,SP_15_2,CAISO,32.809898190045246,1060800,37.0,27.75
2012-01-01,SP_15_2,CAISO,28.81743561030235,1071600,32.25,26.5
2012-02-01,SP_15_2,CAISO,28.94943298969072,931200,32.5,25.75
2012-03-01,SP_15_2,CAISO,25.136604938271606,712800,27.0,22.7
2012-04-01,SP_15_2,CAISO,29.67621871599565,735200,35.0,24.0
2012-05-01,SP_15_2,CAISO,31.437011046133854,615600,37.75,25.75
2012-06-01,SP_15_2,CAISO,31.416139359698683,424800,40.0,26.75
2012-07-01,SP_15_2,CAISO,37.286565726083964,581200,48.0,30.0
2012-08-01,SP_15_2,CAISO,49.065474963181146,1086400,72.0,33.25
2012-09-01,SP_15_2,CAISO,44.7173018699911,898400,76.0,37.25
2012-10-01,SP_15_2,CAISO,44.04748923076923,650000,65.5,35.0
2012-11-01,SP_15_2,CAISO,40.282435897435896,624000,50.0,35.0
2012-12-01,SP_15_2,CAISO,40.240421216848674,512800,44.25,32.0
2013-01-01,SP_15_2,CAISO,46.31005440696409,367600,52.0,41.0
2013-02-01,SP_15_2,CAISO,46.640406386066765,551200,51.0,42.85
2013-03-01,SP_15_2,CAISO,51.40310687655344,482800,58.0,44.25
2013-04-01,SP_15_2,CAISO,56.88354145342886,390800,67.0,47.0
2013-05-01,SP_15_2,CAISO,52.54141382868937,387600,64.0,44.0
2013-06-01,SP_15_2,CAISO,49.71203797468355,316000,80.0,41.0
2013-07-01,SP_15_2,CAISO,56.46740576496674,360800,120.0,43.75
2013-08-01,SP_15_2,CAISO,46.22378280542986,442000,56.0,38.25
2013-09-01,SP_15_2,CAISO,53.04193315266486,442800,128.0,33.75
2013-10-01,SP_15_2,CAISO,43.16053486150907,418800,46.75,38.9
2013-11-01,SP_15_2,CAISO,44.354431699687176,383600,48.5,40.75
2013-12-01,SP_15_2,CAISO,53.748125577100645,433200,78.0,42.5
2009-04-01,NP_15,CAISO,28.775473554735548,650400,37.75,24.75
2009-05-01,NP_15,CAISO,33.97177407126611,527600,46.0,27.1
2009-06-01,NP_15,CAISO,30.065432667690732,781200,40.5,21.75
2009-07-01,NP_15,CAISO,36.27440590405904,542000,48.0,27.45
2009-08-01,NP_15,CAISO,36.294847645429364,433200,43.0,31.0
2009-09-01,NP_15,CAISO,41.61963800904977,530400,53.0,30.4
2009-10-01,NP_15,CAISO,49.51148033924441,518800,61.25,34.0
2009-11-01,NP_15,CAISO,40.026989335520916,487600,48.5,31.5
2009-12-01,NP_15,CAISO,55.97388825541619,350800,89.0,45.35
2010-01-01,NP_15,CAISO,51.810358667805296,468400,56.5,48.0
2010-02-01,NP_15,CAISO,47.840320910973084,386400,52.25,43.0
2010-03-01,NP_15,CAISO,43.355959232613905,333600,48.75,38.5
2010-04-01,NP_15,CAISO,37.55696443341605,483600,43.25,32.75
2010-05-01,NP_15,CAISO,34.52570224719101,284800,37.5,30.75
2010-06-01,NP_15,CAISO,34.87719298245614,364800,41.25,28.5
2010-07-01,NP_15,CAISO,39.792908011869436,269600,46.25,33.75
2010-08-01,NP_15,CAISO,38.922711323763956,250800,52.75,32.0
2010-09-01,NP_15,CAISO,39.41084832904885,155600,51.25,32.25
2010-10-01,NP_15,CAISO,35.856900726392254,165200,44.75,33.25
2010-11-01,NP_15,CAISO,39.329905437352245,169200,45.85,34.5
2010-12-01,NP_15,CAISO,37.98708737864078,82400,43.65,31.25
2011-01-01,NP_15,CAISO,38.71383561643836,29200,41.05,33.55
2011-02-01,NP_15,CAISO,38.93521739130435,64400,50.0,33.35
2011-03-01,NP_15,CAISO,32.416739130434784,55200,34.75,28.5
2011-04-01,NP_15,CAISO,34.375314685314684,57200,40.0,27.0
2011-05-01,NP_15,CAISO,33.58981012658228,63200,43.0,27.6
2011-06-01,NP_15,CAISO,39.409876543209876,64800,46.75,29.1
2011-07-01,NP_15,CAISO,36.50530612244898,98000,48.0,31.5
2011-08-01,NP_15,CAISO,38.230333333333334,96000,43.5,33.5
2011-09-01,NP_15,CAISO,40.523193717277486,76400,50.0,35.25
2011-10-01,NP_15,CAISO,34.83602564102564,62400,38.25,31.25
2011-11-01,NP_15,CAISO,37.77682926829268,32800,41.7,31.25
2011-12-01,NP_15,CAISO,34.88575757575757,26400,38.25,29.7
2012-01-01,NP_15,CAISO,29.70421768707483,58800,32.25,27.35
2012-02-01,NP_15,CAISO,27.66081632653061,19600,28.75,26.0
2012-03-01,NP_15,CAISO,23.419146341463414,32800,26.75,21.0
2012-04-01,NP_15,CAISO,24.20867424242424,105600,26.25,22.0
2012-05-01,NP_15,CAISO,27.779074889867843,90800,32.25,22.0
2012-06-01,NP_15,CAISO,29.245625,89600,35.5,23.5
2012-07-01,NP_15,CAISO,33.58537634408602,74400,41.5,26.25
2012-08-01,NP_15,CAISO,45.87012244897959,98000,73.5,29.75
2012-09-01,NP_15,CAISO,36.559342105263156,60800,61.0,32.75
2012-10-01,NP_15,CAISO,43.780400552486185,289600,65.5,35.0
2012-11-01,NP_15,CAISO,38.6997247706422,87200,47.0,35.5
2012-12-01,NP_15,CAISO,37.25963414634146,65600,41.75,32.0
2013-01-01,NP_15,CAISO,40.156190476190474,109200,42.75,37.75
2013-02-01,NP_15,CAISO,40.41231372549019,102000,43.75,38.0
2013-03-01,NP_15,CAISO,43.18314685314685,57200,48.25,40.25
2013-04-01,NP_15,CAISO,47.73586776859504,48400,51.75,41.5
2013-05-01,NP_15,CAISO,45.12682119205298,60400,51.0,38.5
2013-06-01,NP_15,CAISO,48.0948417721519,126400,76.0,37.75
2013-07-01,NP_15,CAISO,69.39543209876543,64800,130.0,40.0
2013-08-01,NP_15,CAISO,44.19769230769231,46800,49.75,36.75
2013-09-01,NP_15,CAISO,45.21577777777778,36000,59.0,38.0
2013-10-01,NP_15,CAISO,39.911002638522426,151600,43.25,34.75
2013-11-01,NP_15,CAISO,42.647217741935485,99200,50.5,35.9
2013-12-01,NP_15,CAISO,60.63295039164491,153200,76.05,47.5
2001-01-01,Palo_Verde,Southwest,186.64285714285714,2800,325.0,124.0
2001-02-01,Palo_Verde,Southwest,231.0,1200,268.0,205.0
2001-03-01,Palo_Verde,Southwest,198.25,3200,245.0,152.0
2001-04-01,Palo_Verde,Southwest,226.25,1600,310.0,150.0
2001-05-01,Palo_Verde,Southwest,276.675811965812,46800,550.0,120.0
2001-06-01,Palo_Verde,Southwest,72.09971428571428,42000,200.0,43.0
2001-07-01,Palo_Verde,Southwest,57.718333333333334,50400,92.0,39.0
2001-08-01,Palo_Verde,Southwest,50.77699468085106,150400,80.0,28.0
2001-09-01,Palo_Verde,Southwest,29.734685314685315,114400,35.25,22.6
2001-10-01,Palo_Verde,Southwest,28.684896373056993,154400,40.0,22.4
2001-11-01,Palo_Verde,Southwest,25.048484848484847,145200,34.5,14.25
2001-12-01,Palo_Verde,Southwest,29.19756329113924,126400,37.75,22.5
2002-01-01,Palo_Verde,Southwest,23.634819277108434,232400,30.5,18.5
2002-02-01,Palo_Verde,Southwest,23.719889135254988,180400,25.5,21.5
2002-03-01,Palo_Verde,Southwest,34.70804526748971,194400,48.0,24.6
2002-04-01,Palo_Verde,Southwest,31.08949152542373,424800,39.25,22.5
2002-05-01,Palo_Verde,Southwest,28.892098214285713,358400,38.5,19.0
2002-06-01,Palo_Verde,Southwest,35.53256,450000,51.0,24.25
2002-07-01,Palo_Verde,Southwest,41.03255601659751,482000,75.0,29.0
2002-08-01,Palo_Verde,Southwest,32.15203074433657,494400,40.0,26.75
2002-09-01,Palo_Verde,Southwest,32.78094017094017,327600,37.5,26.0
2002-10-01,Palo_Verde,Southwest,34.52030818278427,376400,46.0,27.8
2002-11-01,Palo_Verde,Southwest,33.57798955613577,153200,42.5,27.0
2002-12-01,Palo_Verde,Southwest,41.167096774193546,235600,49.75,35.5
2003-01-01,Palo_Verde,Southwest,41.17114942528735,243600,48.75,35.25
2003-02-01,Palo_Verde,Southwest,56.08581947743468,168400,125.0,46.0
2003-03-01,Palo_Verde,Southwest,54.619890510948906,219200,83.0,37.5
2003-04-01,Palo_Verde,Southwest,43.422372013651874,234400,55.5,36.0
2003-05-01,Palo_Verde,Southwest,51.95103896103896,246400,75.75,33.0
2003-06-01,Palo_Verde,Southwest,52.0912417218543,241600,69.5,39.75
2003-07-01,Palo_Verde,Southwest,62.63125528913963,283600,81.5,47.5
2003-08-01,Palo_Verde,Southwest,53.03075286415712,244400,64.25,44.5
2003-09-01,Palo_Verde,Southwest,45.0991416893733,293600,61.0,38.5
2003-10-01,Palo_Verde,Southwest,46.57551456310679,412000,56.0,35.0
2003-11-01,Palo_Verde,Southwest,38.31791428571429,280000,41.5,35.0
2003-12-01,Palo_Verde,Southwest,44.43048689138577,320400,58.0,36.0
2004-01-01,Palo_Verde,Southwest,46.88878666666667,300000,58.2,40.5
2004-02-01,Palo_Verde,Southwest,43.27014333895447,474400,50.5,38.5
2004-03-01,Palo_Verde,Southwest,42.165465013286095,451600,47.25,37.5
2004-04-01,Palo_Verde,Southwest,47.41167385677308,463600,60.0,42.0
2004-05-01,Palo_Verde,Southwest,53.62371909000989,404400,64.25,45.0
2004-06-01,Palo_Verde,Southwest,52.47922764227642,590400,75.5,38.75
2004-07-01,Palo_Verde,Southwest,63.58852544132918,385200,82.5,48.5
2004-08-01,Palo_Verde,Southwest,52.775503875968994,412800,71.0,42.0
2004-09-01,Palo_Verde,Southwest,42.112857142857145,350000,49.25,35.75
2004-10-01,Palo_Verde,Southwest,49.491781219748304,413200,65.75,37.75
2004-11-01,Palo_Verde,Southwest,53.8030976744186,430000,74.25,38.75
2004-12-01,Palo_Verde,Southwest,55.49366779089376,474400,77.5,47.25
2005-01-01,Palo_Verde,Southwest,49.57826800364631,438800,59.75,42.0
2005-02-01,Palo_Verde,Southwest,48.85024111675127,315200,52.75,46.5
2005-03-01,Palo_Verde,Southwest,52.802489959839356,398400,60.0,48.0
2005-04-01,Palo_Verde,Southwest,55.059380053908356,296800,59.5,46.5
2005-05-01,Palo_Verde,Southwest,51.608964667214465,486800,62.0,42.75
2005-06-01,Palo_Verde,Southwest,56.504428754813866,623200,76.0,42.5
2005-07-01,Palo_Verde,Southwest,76.11908807482463,513200,113.0,57.75
2005-08-01,Palo_Verde,Southwest,82.49451007644197,575600,100.5,67.5
2005-09-01,Palo_Verde,Southwest,85.49823212913144,520400,107.75,70.1
2005-10-01,Palo_Verde,Southwest,91.5303634894992,495200,108.0,77.75
2005-11-01,Palo_Verde,Southwest,66.33069031639502,834400,91.0,49.0
2005-12-01,Palo_Verde,Southwest,94.51059399477806,612800,126.0,49.0
2006-01-01,Palo_Verde,Southwest,61.885383369330455,740800,68.5,52.0
2006-02-01,Palo_Verde,Southwest,54.07113300492611,568400,61.75,46.5
2006-03-01,Palo_Verde,Southwest,46.972489296636084,654000,55.0,43.25
2006-04-01,Palo_Verde,Southwest,51.95859174001354,590800,61.9,44.25
2006-05-01,Palo_Verde,Southwest,53.442202283849916,490400,64.25,43.0
2006-06-01,Palo_Verde,Southwest,62.25215592680986,502800,80.0,49.75
2006-07-01,Palo_Verde,Southwest,93.61139826422372,414800,399.0,52.75
2006-08-01,Palo_Verde,Southwest,63.64151236749117,566000,79.0,54.75
2006-09-01,Palo_Verde,Southwest,43.924864130434784,588800,58.75,33.5
2006-10-01,Palo_Verde,Southwest,50.10926925608953,607600,68.75,37.75
2006-11-01,Palo_Verde,Southwest,55.74605633802817,624800,69.0,42.0
2006-12-01,Palo_Verde,Southwest,54.137900826446284,484000,67.5,45.75
2007-01-01,Palo_Verde,Southwest,55.20474137931034,742400,68.25,40.25
2007-02-01,Palo_Verde,Southwest,58.829569034317636,501200,65.25,53.0
2007-03-01,Palo_Verde,Southwest,50.836645119586294,618800,63.0,43.75
2007-04-01,Palo_Verde,Southwest,59.78957099697885,662000,69.0,49.25
2007-05-01,Palo_Verde,Southwest,65.9525658648339,698400,82.75,51.5
2007-06-01,Palo_Verde,Southwest,71.49772119119551,926800,88.5,53.0
2007-07-01,Palo_Verde,Southwest,83.86324067022086,1050400,340.0,55.5
2007-08-01,Palo_Verde,Southwest,71.15758807588075,1033200,126.5,50.75
2007-09-01,Palo_Verde,Southwest,54.02628158844765,775600,65.75,44.0
2007-10-01,Palo_Verde,Southwest,61.26452999679179,1246800,92.75,51.0
2007-11-01,Palo_Verde,Southwest,53.22293363499246,1060800,68.75,40.0
2007-12-01,Palo_Verde,Southwest,59.77078094494338,1024400,70.0,48.8
2008-01-01,Palo_Verde,Southwest,65.58698871650212,1134400,78.0,59.0
2008-02-01,Palo_Verde,Southwest,69.7596457938014,632400,75.5,59.75
2008-03-01,Palo_Verde,Southwest,76.30332091868405,644400,95.0,60.0
2008-04-01,Palo_Verde,Southwest,87.9641739606127,731200,105.75,76.0
2008-05-01,Palo_Verde,Southwest,82.68809497816594,732800,105.75,70.0
2008-06-01,Palo_Verde,Southwest,106.06832151300236,676800,146.0,75.0
2008-07-01,Palo_Verde,Southwest,104.97964259664478,548400,160.0,81.25
2008-08-01,Palo_Verde,Southwest,78.35402552204177,689600,97.0,66.5
2008-09-01,Palo_Verde,Southwest,57.99709624796085,490400,73.0,50.75
2008-10-01,Palo_Verde,Southwest,43.574874371859295,636800,58.0,31.0
2008-11-01,Palo_Verde,Southwest,42.91981012658228,568800,52.0,28.75
2008-12-01,Palo_Verde,Southwest,46.79903015966884,676400,59.25,38.25
2009-01-01,Palo_Verde,Southwest,38.02667481662591,327200,45.0,29.5
2009-02-01,Palo_Verde,Southwest,33.64087525150905,397600,42.5,26.5
2009-03-01,Palo_Verde,Southwest,29.568811973807296,427600,34.0,26.35
2009-04-01,Palo_Verde,Southwest,27.370251121076233,446000,33.75,22.5
2009-05-01,Palo_Verde,Southwest,35.40414147909968,622000,49.0,25.5
2009-06-01,Palo_Verde,Southwest,29.81288169868554,791200,39.0,23.0
2009-07-01,Palo_Verde,Southwest,39.332781026640674,615600,50.0,30.0
2009-08-01,Palo_Verde,Southwest,33.8924064171123,448800,43.0,26.25
2009-09-01,Palo_Verde,Southwest,31.241338155515372,663600,40.0,24.0
2009-10-01,Palo_Verde,Southwest,38.65320819112628,937600,48.75,25.0
2009-11-01,Palo_Verde,Southwest,33.445366651097615,856400,45.0,25.0
2009-12-01,Palo_Verde,Southwest,47.99880430603614,1040400,63.5,39.5
2010-01-01,Palo_Verde,Southwest,47.7232701421801,337600,55.0,42.0
2010-02-01,Palo_Verde,Southwest,45.971222540592166,418800,53.0,41.0
2010-03-01,Palo_Verde,Southwest,40.860864197530866,615600,46.25,34.0
2010-04-01,Palo_Verde,Southwest,35.5013704496788,560400,40.0,29.95
2010-05-01,Palo_Verde,Southwest,34.56539160839161,572000,40.0,30.75
2010-06-01,Palo_Verde,Southwest,36.7349012345679,648000,47.5,26.5
2010-07-01,Palo_Verde,Southwest,42.85064153969527,498800,56.0,37.0
2010-08-01,Palo_Verde,Southwest,39.93015256588072,576800,65.0,31.0
2010-09-01,Palo_Verde,Southwest,36.25141125121242,824800,46.5,30.25
2010-10-01,Palo_Verde,Southwest,33.9140992018244,701600,38.5,29.0
2010-11-01,Palo_Verde,Southwest,34.376960352422905,544800,43.5,29.75
2010-12-01,Palo_Verde,Southwest,35.29644095788604,484400,41.0,29.5
2011-01-01,Palo_Verde,Southwest,34.60220105820106,378000,44.0,29.0
2011-02-01,Palo_Verde,Southwest,34.805412004069176,393200,62.5,24.0
2011-03-01,Palo_Verde,Southwest,28.578153153153153,532800,33.5,21.5
2011-04-01,Palo_Verde,Southwest,35.35940318302387,301600,46.0,26.0
2011-05-01,Palo_Verde,Southwest,35.88618421052632,334400,47.0,27.0
2011-06-01,Palo_Verde,Southwest,39.70189679218968,286800,47.0,30.5
2011-07-01,Palo_Verde,Southwest,45.30287128712871,323200,58.75,40.0
2011-08-01,Palo_Verde,Southwest,42.39395161290322,248000,49.5,35.25
2011-09-01,Palo_Verde,Southwest,39.90091836734694,235200,49.0,33.0
2011-10-01,Palo_Verde,Southwest,34.757978596908444,336400,41.0,30.5
2011-11-01,Palo_Verde,Southwest,33.18114285714286,392000,38.25,27.35
2011-12-01,Palo_Verde,Southwest,32.051274319066145,411200,36.5,26.5
2012-01-01,Palo_Verde,Southwest,27.159719626168226,256800,30.25,24.0
2012-02-01,Palo_Verde,Southwest,26.133992932862192,113200,28.25,23.5
2012-03-01,Palo_Verde,Southwest,22.257527593818985,181200,25.5,20.0
2012-04-01,Palo_Verde,Southwest,21.535245508982037,334000,26.25,18.5
2012-05-01,Palo_Verde,Southwest,26.946988235294118,340000,31.5,21.0
2012-06-01,Palo_Verde,Southwest,29.089269588313414,301200,38.0,24.0
2012-07-01,Palo_Verde,Southwest,32.99861454046639,291600,40.0,27.0
2012-08-01,Palo_Verde,Southwest,46.25706443914081,335200,75.0,25.0
2012-09-01,Palo_Verde,Southwest,30.92730607966457,381600,42.0,25.5
2012-10-01,Palo_Verde,Southwest,33.59518666666666,300000,39.25,29.25
2012-11-01,Palo_Verde,Southwest,28.870372023809523,268800,35.0,25.0
2012-12-01,Palo_Verde,Southwest,30.236378205128204,499200,35.0,26.25
2013-01-01,Palo_Verde,Southwest,31.237982162764773,358800,39.0,27.25
2013-02-01,Palo_Verde,Southwest,31.77715053763441,297600,36.5,28.0
2013-03-01,Palo_Verde,Southwest,34.38432126696833,176800,37.25,29.0
2013-04-01,Palo_Verde,Southwest,37.886629422718805,214800,44.5,34.25
2013-05-01,Palo_Verde,Southwest,38.51682080924856,276800,44.0,30.25
2013-06-01,Palo_Verde,Southwest,41.00559734513274,180800,90.0,34.5
2013-07-01,Palo_Verde,Southwest,47.10468267581475,233200,130.0,36.9
